input examples,GPT4 generation label
"we wake up with the sun, and before eating or showering Katarina has me run vocal drills in the backyard: singing scales up and down, doing breath control exercises, and practicing harmonics.",1
"why be an office worker when I can jump onto stages and rock the crowds, Jill yelled. we are approaching showtime, so put your game faces on, the stage manager yelled.",1
"he was scratching at his ribs and still laughing. their host was standing over him, and the first thing she saw was that his hair—that baby-fine, shoulder-length white hair—was now almost entirely black. the lines around his eyes and mouth had been erased.",1
"the two of them ran from venue to venue, slid here and there, and jumped from stage to stage. only one member from the road crew could keep up with them.",1
she caught a glimpse of her reflection in the community center's window.,1
"Trent turned to the noise, his lips parting as he took a deep, resolute breath. funny, I'd have thought he'd look worried, not determined, and I stifled a surge of what might be a feeling of camaraderie.",1
"when my feet hit the pavement, I glanced down and frowned with distaste. I still wore the volunteer uniform; the flimsy thing hadn't magically disappeared.",1
all she could do was stare at Nykyrian as a neighbor moved forward to offer condolences.,1
"they have earned a reputation for disrupting meetings, not serving as organizers for them. gentlemen, let me assure you, the community working hand in hand with disruptors can bring no good to anyone.",1
"Amma rubbed my shoulders as she spoke, and I felt a shiver go down my spine.",1
"thank you, Ella smiled broadly and her heart seemed to breathe. she felt like hugging the woman, but offered a firm handshake instead.",1
I heave a great sigh as if it'll be my last chance to speak at the town hall.,1
